review_text,verified_purchase,helpful_review_count
gave wipe girlfriend mention good take make morn hydrat gentl make girlfriend fan simpl rang one get review collect part promot,False,0
realli love ice cream good price tub size well none guest could believ vegan,False,0
watch bought offer expect smaller jar turn good job like mustard,False,0
one favorit get deliv carri hefti thing home win win book,True,0
big ice cream eater love combin dark chocol realli nice raspberri sauc amaz ice cream realli creami,False,0
citru refresh mini either love ice lolli would highli recommend would definit buy,False,0
one favorit flavour pot noodl gone littl recent far better food pure conveni pot noodl cannot deni,True,0
fab,True,0
matter ingredi put exfoli tissu thick rough face pain wipe turn red eventu pleasur comfort buy one pack store tri first order pack box person like anyon happili contact take away rest,True,0
great work realli well,True,0
time buy tin singularli supermarket great,True,0
bit greasi receiv get rd,True,0
realli good valu,True,0
thick hair difficulti find hold without fall flat appli dri hair found moder amount clay hair hold right shine cheap smell good job definit recommend,True,0
fab,True,1
great price,True,0
good money get money,True,1
smell great good price get,True,1
time tri other winner,False,0
sweet eat caramel marshmallow chocol etc look liter calori bomb ingredi melt togeth sweet gross im gonna throw eat,False,0
,True,0
love smell leav hair feel great style,True,0
cup tea old man love least everi week lunch time make nice conveni lunch like flavour gone back normal size one less differ one might imagin king usual much expens g king gram,False,0
neatli packag quick deliveri like everyth item thank,True,0
one favourit scent howev u recent notic condition longer pink colour scent dramat chang someon pleas explain disappoint,False,0
amaz cant rate enough got gift u stop smell scent absolut amaz exfoli amaz feel soft u stop wont brand x,False,0
im happi purchas would definit recommend friend famili,False,0
aw hold leav hair flat greasi dri,False,0
bought wash cloth howev need wash machin well say descript,True,0
despit sure year like one,True,0
beauti smell love scent last age,True,1
realli impress smell nice cloth smell fresh week wash,True,0
fast deliveri good valu money,True,1
great great buy,True,1
suffer dri variou part face tri mani noth ever seem work make would sit horribl face look blotchi due dryness found decid give go best decis made week alreadi great improv feel refresh would definit reccommend,False,0
good came wrap around one leak,True,0
smell love fresh,True,0
stuff absolut amaz three week complet transform made soft hydrat smooth alway struggl around nose alway dri extrem dehydr matter tri cream complet sort issu make sit nice nose rest purchas sleep cream also day version much prefer one day night night one littl bit moisturis,False,0
hair,True,0
got mr hinch thank reason tri wow glad non scratch scour pad minki spong leav oven hob tap sink also shower screen gleam amaz,True,0
like peopl alway forget leav posit feedback alway quick leav neg feedback time make point item describ happi servic thank much,True,1
great valu compar get charg supermarket soften cloth kind fragranc overbear like fabric condition,True,2
comfort hous buy bigger one regular basi special,True,0
star pure leav smear white kitchen tile clean well,False,0
heat protect left hair sticki greasi love spray love soft hair feel,True,0
littl confus mani peopl say vegan ingredi say may contain milk may maker know realli disappoint cannot take risk,False,0
gran canaria u b c heat protect face pm wash greasi dri minut leav shini look feel like moisturis whilst protect time everi day week still load left bottl would recommend anyon amaz,False,0
year alway work well recent bought new fragranc made obviou realli like offer sweat protect known bought,False,0
idea well tan yet write put shower yesterday even stink woken given absolut horrif headach desper wash afraid disturb kid cheer dove,False,0
love smell soften cloth whole rang comfort good howev think much fragranc strong consist condition reason thick half much previous one third half cap quit enough full wash load soften produc amaz scent soften cloth admir need overpow blast perfum subtl whiff love less small bit save planet pollut also save money notic bottl soften last twice long win win,False,0
best mayo els,True,0
say make cloth smell nice,True,1
fit purpos,True,1
good,True,1
good wash capsul smell nice,True,1
better similar second none,True,1
easi great valu subscript,True,1
love wash powder,True,1
say label wash well,True,1
great price love fabric condition,True,0
quick postag great,True,0
smell anymor,True,0
smell beauti fragranc last week wash great valu subscrib,True,1
bin,False,0
two week bad cystic acn start fade time finish bottl acn gone thought miss toner care start garnier one set one week later acn come back im back simpl acn fade never stop,False,0
bought coupl month ago along cleanser moisturis spot prone oili occasion issu dermat around eye worst mistak ever thought crazi simpl suppos gentl toner dri bought dermat back around eye red flaki sore place first think toner two month elimin definit toner dri would recommend,False,0
diabet want find carbohydr content could find nutrit inform whatsoev badli manag wall,False,0
girl picki wash condit hair go tonn stuff teen thought would tri excel price well delight result soft stinki silki smooth hair one chemic treat hair well lead tri mine bleach tone wow spend fortun shampoo condition well think need hair great subscrib save featur save us buy price,True,0
smell cloth love last long dont lot aswel would defin buy recommend other,False,0
normal buy wash deterg shop like see offer etc run wash liquid fabric condition abl get shop due broken ankl came across bundl decid give tri desper wash stuff bundl brilliant buy good valu money would highli recommend howev fabric condition seem clog drawer though never happen normal fabric condition,True,0
girl picki wash condit hair go tonn stuff teen thought would tri excel price well delight result soft stinki silki smooth hair one chemic treat hair well lead tri mine bleach tone wow spend fortun shampoo condition well think need hair great subscrib save featur save us buy price,True,1
love specif version comfort realli subtl gentl smell overpow cloth still know,True,0
convert friend tri time cannot live without realli fresh yet mild smell cloth nice remov stain messi year old,True,1
fantast valu order sunday deliv monday thank much,True,1
smell good make cloth soft,True,1
lotion work pretti good howev pump oz bottl csmart pump stop work design bottl screw pump like done past get last lotion determin loos entir bottl lotion cut top box knife word wise advoid smart pump,False,0
pump design larg bottl horribl imposs determin end lotion come look pump mani carpet piec furnitur ruin pump design,False,0
believ unscrew top get last lotion lotion bottl get wast money switch bodi lotion next purchas,False,0
good,False,0
great soap alway love,True,0
daughter allergi could stand one,True,0
great valu work well,True,0
fantast amazon ther,False,0
great valu deliveri perfect anyon wash daili basi like last age cheaper buy multipl bottl supermarket smell love,True,1
lot peopl complain seal neither one buy morrison requir seal great price great work well smell good buy,True,1
get deliv regularli make lot easier lug heavi stuff home shop brilliant,True,1
great price fast deliveri,True,0
deliv would soften properli tast inferior one buy tesco put pot microwav get noodl soften littl leav sever minut buy,True,0
brilliant,True,0
much flavour pralin cheap tast textur ice cream cheap tast choc cover also tast much like dark chocol milk realli fan,False,0
fav love alway xxxx make hair soft n smooth,False,0
mani butter toast soup stew roast potato handi littl tip jar nearli empti store jar side littl flat bit side jar get last bit easili,False,0
love love love love flavour one favourit nice spici,False,0
love clean exfoli beauti without leav red sore like feel supersoft refresh twice week keep look feel clean fresh,False,0
valu great everyday,True,0
deodor year find incred effect long last one,True,0
shampoo cheaper shop say xd,True,0
strong expect pleasant enough realli expect realli hot would call mild,True,0
deodor year find incred effect long last one,True,2
love shampoo,True,0
decent size bottl wash liquid price bad amazon offer happi perform,False,0
love particular surf smell leav wash smell fresh also great price much get,False,0
love bought daughter noth els seem work keep fresh day smell fresh clean last day,True,2
fast deliveri true descript,True,0
fast deliveri true descript,True,1
buy soften smell phenomen last age wash soft great bottl pretti extrem function measur cap love,True,0
brillant get money worth last,True,1
brand go wrong wash,True,1
,True,0
like could buy bulk cheaper price,False,0
great better normal dairi,False,0
wife extrem sensit never believ inadvert wash cloth differ deterg basi either persil fairi joint laundri mani year combin fact cannot biolog septic tank ideal deterg dispens capsul insert main bodi place top laundri suffici deterg wash two bottl deterg compliment fabric condition measur fabric compart soften wash machin suffici condit wash pleasant clean fragranc leav cloth smell fresh soft dri realli good sensit competit price normal supermarket price,False,0
order great valu arriv state good servic,True,1
last day amaz lynx africa smell time,True,0
leav nice streak free clean shine smell fresh,True,0
purchas recent smell consist sure dilut guess water bit blue pigment disappoint qualiti,True,0
decent soften bit hard make last long list number wash,True,0
comfort creation best round fabric condition soften market although come close match scent soft valu money honeysuckl sandalwood person favourit howev scent would descript,True,1
good bargin,True,0
start capsul empti call persil get noth normal would get sorri voucher post noth whole packet still happi left slimi capsul cloth mean wash first time time whole packet never problem like brand im total unhappi would recommend anyon buy even give star compani respons problem recommend buy,True,1
kit sensit get x persil non biolog wash deterg potenti wash x ultra concentr comfort pure potenti wash say potenti larger load need increas amount tend altern fairi persil non bio young children also famili member sensit never issu someon reaction due persil probabl prefer brand comfort pure time member famili like leav cloth feel soft children cloth leav nice soft kit endors british foundat price kit time write review slightli would current get individu supermarket get deliv want give practic babi shower gift would ideal slightli differ nappi pyramid would also make practic hous warm present overal good work slightli expens side,False,0
fake tan moistur honestli amaz tan ever tri mean soft dri almost instantli honestli love give realli natur deep tan last age usual twice week give good exfoli week start holi grail constantli purchas,False,0
say smell great though,True,0
love tresemm hair shampoo great littl bit goe long way make bottl last age hair feel silki afterward smell great price fab line sale cost high street supermarket,True,1
happi purchas,True,0
love english mustard far better polish stuff,True,0
valu money,True,1
strict vegetarian miss eat cornetto sinc find wernt veggi eager tri delici cant tell differ tast textur rememb normal one,False,0
everyon famili like ice cream flavour exempt tast yummi worth money stick medium size,False,0
good price,True,0
made hair look aliv oili scent power well,True,0
good valu buy tresem shampoo shampoo good dri hair need moisturis,True,0
love soft shampoo leav hair,True,0
would buy,True,0
daughter recommend last two year alway comment love natur tan leg thought would tri instead usual st tropez gradual tan one shower well glad gave natur tan also slight shimmer made leg look lot healthier consid aw smell either like fake tan everi day bodi polish get rid dead cell seem work well way,False,0
absolut love smell wash alway smell fresh hope limit edit end stayer best soften year,False,0
good price,True,1
light fragranc leav cloth soft,True,0
great valu money light fragranc leav cloth soft,True,1
came separ packet sealabl top scent love affect kid find need put fabric soften rough dri otherwis great fantast valu money,True,0
bought bottl differ colour differ fragranc,False,0
great ice cream rich like superior brand dairi stuff,False,0
read review strong smell check bottl current bottl ident particularli strong smell actual like order anoth one check smell accept inde chang return,False,0
bought offer thiught differ cojld garnier summer glow well apar made go stripey make feet orang make stink fals tan moral stori bought garnier better smell never streak,False,0
browni point round,False,0
pleas found absolut delici ice cream soft creami love vanilla flavour hard finish tub one go,False,0
vfm,True,0
good buy,True,0
great snack love drink juic noodl gone make bread butter noodl sandwich yum lol,False,0
bland beef tomato flavour sachet wateri cheap sauc dont recal bad ive beef one n thick tasti wont buy,False,0
time favourit soften u never smelt anyth nice last long time happi custom,False,0
work well,True,0
tast better brand,True,0
love smell,True,1
realli last longer much cheaper end,False,1
quick deliveri good valu money leav cloth smell clean fresh,True,0
exactli expect occasion pod larger load slightli cheaper per pod supermarket,True,0
felt like water close receiv fact like realli poor buy,True,0
purchas sport mad teenag daughter want deodor would last end day exactli promis scent also amaz,True,1
allergi one good us,True,1
love,True,0
love cleans lotion thick gentl superdrug fantast price deal even better,False,0
buy simpl chang preserv come bad sore rash eye burn top lip tingl wash phone simpl told chang stuff chang preserv ask said know chang want know good reason except mayb save money cheaper ingredi simpl nearli year sinc nivea sold compani german compani chang im realli angri suppos sensit simpl ok rubbish im sore burnt simpl care pleas care usual stock offer fulli asda gave refund onto gift card receipt bottl well pocket,False,0
perfect realli creat perfect fruit cream balanc lolli love fact cream foami rest vanilla ice cream flavour,False,0
absolut delici son favourit,False,0
one star remov piec crack,False,0
bought today mother ban tan hous thought could sneaki purchas moisturis tan one appli seem bit sticki thought would sink bit time woke morn tan sunk still felt tacki colour tan realli natur give healthi glow smell easi last minut night,False,0
great buy,True,0
good price,True,0
thank god somebodi deliv brazil make expat live bearabl thank,True,0
great buy,True,1
like wipe scratchi gentl would recommend wipe rip apart easili,True,0
good buy,True,0
realli dri patch forehead cheek month tri load differ expens none work scrub got rid made smooth good scrub dri flaki face,False,0
favourit deodor year bought new realis chang fragranc hate aw need find new deodor,False,0
great nice smell job well,True,0
smelt great made cloth smell fresh howev price cheaper tesco wilkinson,False,0
go wrong price often alongsid fake tan sustain colour often get dri appli fake tan help keep hydrat quick easi appli appli either morn night leav see result quickli good take away holiday give extra summer glow colour easi howev finish appli make sure wash hand wipe palm wet wipe also clean nail thoroughli colour stick hand appli realli recommend good valu money,False,0
good,True,0
love noodl,True,0
got hope reduc smell mice everi load consist continu work,True,0
love scent excel valu money,True,1
nice deodor last age smell overpow,False,0
like smell fresh clean,True,0
absolut great valu amazon ideal snack warm cook fast deliveri,True,0
first time bought ice cream review good tri honest bad amaz vanilla yogurt alpro way better kid enjoy need vanilla flavour husband smell say smell like big blop cream,False,0
previou review purchas offer sure formula chang streaki orang see streak dri would buy search better,False,0
verri happi comfort time thank much,True,1
caught sudden nice weather still pale uncook chip bought bottl tri first time coupl streak leg read instruct realis say must appli circl next day liber amount made sure circular motion delight second day enough colour go bare leg also cover streak appli day run look like away week sun realli natur even colour bit whiff fake tan first appli wear hour feel smooth moisturis ad bonu,False,0
alway long healthi colour extrem pale put time tan well disastr howev first success creat beauti even healthi natur tan within day could rate enough also sensit spot prone face abl face success well long last deepli moisturis super natur favourit,False,0
ive day natur tan easi appli like better bondi sand gradual tan slight fake tan smell first wear away pleas,False,0
everyday month great love simpl wipe anyway one great remov make leav feel refresh definit buy review collect part promot,False,0
put everi night go bed wake morn feel hydrat plump love sensit struggl eczema throughout life cream never caus problem love,False,0
perfect gentl focus hydrat tacki also import goe everi cream highli recommend,False,0
friend told dove month back recommend particular one see though make beauti soft smell devin honestli live without alway buy scent signatur haha nice see offer buy nearli go saver instead get normal overal buy smell pamper love bath get scent dove bubbl bath heheh enjoy,False,0
favorit afford bodi wash super moistur doesnt leav bad residu scent fresh highli recommend,False,0
go bodi wash leav feel super soft doesnt irrit sensit harsh perfum chemic continu everi shower bath also pretti inexpens,False,0
smell great realli help moistur realli soft smooth,False,0
bodi wash help dri get realli bad red bump dryness help tremend smell amaz leav feel smooth silki buy anoth bodi wash,False,0
soap love scent plenti would prefer longer last scent bodi comparison overal would recommend,False,0
recommend anyon dri doesnt like feel oili soft glow afford,False,0
moistur nice thick consist smooth soft smell amaz long last clean,False,0
smell wonder light clean scent leav feel moistur smooth bodi wash go afford would continu recommend friend famili,False,0
tri fake tan best far look natur amaz,False,0
quit fair hard find make go streaki look like spray orang juic well appli week look feel amaz mani comment nice colour went back bought bottl today reason give star develop smell bit strong smell like cook haha get amaz result happi highli recommend,False,0
purchas week ago time second applic alreadi nice subtl tan expect work quick would say get dispos glove even wash hand straight away notic odd mark hand,False,0
bought long ago special offer expect much rare lotion give desir effect howev one absolut perfect tan effect natur blotch patch gorgeou brown colour recommend,False,0
bought fair hide sunshin howev felt good moistur howev felt clingi greazi minut hour wait cream remain sticki also chang colour realli disappoint advis buy,False,0
purchas offer blindingli white leg need bit help want gradual tanner less chanc obviou streak smelt nice applic light floral scent howev within hour smelt stronger actual full fake tan unpleas could also feel cream sit fulli absorb dri actual tan result bare notic buy,False,0
love fair hair blue eye lili white older ladi burn crisp sun uncov return holiday want least look like tan cold bought offer went fair med first time put arm sparingli didnt realli notic much although defin someth today thought let add bit usual morn shower appli bit liber arm leg face comment today love glow develop nice today sassi look healthi bod feel good bought anoth tube order whilst offer hate sit sun burn unless cover p lotion safe way get bronz look streak easi appli doesnt stain hand slight tan smell much hook,False,0
realli like light colour give easi streak free howev read lot review mani claim lotion dri quickli howev experi spend hour dri sticki day,False,0
husband like dove extra fresh nice fresh clean smell,False,0
start month ago stop sweat stay dri day first time sweat control year confid return great tri give day kick,False,0
final found deodor menopaus women,False,0
realli clean fresh smell fragranc absolut last day long x kept wonder fresh dri x love dove x especi bodi wash deodor x,False,0
look good face spf long especi weather start improv alway found expensic happi inexpens oili make greasi look amaz makeup makeup look much better foundat goe smoothli pore hardli visibl love love love realli mositur good sun protect,False,0
start cerav facial lotion month ago sinc constant breakout norm want love persist recent decid enough enough pick simpl one best thing done within two day current spot begun clear overal look face much calmer goe show fanci long name sciencey alway come top simpl gentl like one,False,0
amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,0
realli enjoy compar favour expens brand,False,0
alway differ brand gradual ran smell alway put half price enough point thought would give tri smell love soft goe well like moisturis wash palm wipe look amaz rather usual st moritz natur look quit pale found applic medium dark perfect last quit day notic start disappear quit subtli great must buy,False,0
love dove bath soap bar dove scent quarter moisturis dri soap,False,0
nice fresh fabric soften,True,0
amaz valu money smell love soft job well would recommend purchas,False,0
great thank,True,0
happi,True,0
okay hair like us sure less year meant care bit right probabl best shampoo ever own need buy like bottl year feel good got condition equal good bought size,True,1
gave everyon gave pack rash spot,True,1
great fragranc strike right balanc although wife complain small bottl difficult pour accur probabl slurp reckon full measur fact nearer two full measur realli quick way small ml bottl cap measur suppos find econom way condition cool fragranc actual carri cloth make smell like fresh sky know thing smell like someth els realli like condition bottl made recycl plastic manufactur ask custom recycl new bottl go path third time around three star anoth one good green,False,0
great price bottl need small amount half cap wash soften cloth smell nice last want someth linger tri lenor unstopp soften cloth said soften effect notic even handwash delic underwear like ultra concentr reduc size bottl storag,False,0
ultra concentr fabric condition initi surpris small bottl read side need half cap bottl last nice abl fit bottl kitchen cupboard find half cap enough live area hard water cloth came wash feel soft smell love realli like scent although noth special gener floral fabric condition scent,False,0
bought one smaller size bottl soften compar qualiti disappoint find much thinner kind find shop heavili dilut real save go back get shop cancel subscript,True,1
buy time problem item,True,0
perfect tast salti flavour yeast base buy today honest love toast,False,0
love pot noodl plenti curri flavour brill snack anytim easi prepar great valu money cheaper supermarket definit recommend,True,0
love,True,0
list pack concentr fabric soften although receiv sampl review purpos note contain made recycl plastic suitabl recycl need remov plastic wrap hold inform bottl need beforehand dose inform found need jar open remov lid first time guess good receiv via post mean less chanc lid come loos spill content parcel rather onto cloth like scent transfer well laundri leav smell floral without overli sweet would worth snif shop commit larg pack howev laundri scent everyon tast soft fantast particularli notic laundri dri outsid normal make feel stiff bottl cover load kg manag larger kg load bottl look small liquid concentr dose cap rather pour machin otherwis much probabl,False,0
kid spend whole week without pot noodl favourit flavour great big pot larger averag bargain price amazon,True,0
love scent fresh flower fushia realli make good job fragranc cloth wash bottl small liquid condens type bottl capabl wash appar howev would say get realli fragranc littl say bottl howev may tast honest like laundri fragrant put liquid soap condition drawer measur small amount lid,False,0
shop bought much expens l paid unless special offer deal excel valu money full flavour tasti snack anytim definit recommend,True,0
effici effect nice fragranc best wash howev towel linen everi third time pre wash least hour,True,0
wild eye enthusiast ask rate free magnum part promot perhap err gener side pay custom howev noth write home uncomfort flavour clash dark chocol coat sickli sweet raspberri sauc cover core difficult describ core remind cheapest imagin insipid brand raspberri ice cream littl smooth creami find magnum almost rush develop process end bitter raspberri rippl stick disappoint consid could,False,0
soften forev colour chang smell nice u happen,False,0
say gluten free one beef casserol spent next day sat toilet contain barley good coeliac peopl,False,0
one first cream handwash could cheaper nice fragranc soften hand better liquid good name oh wing dove one kitchen one bathroom shower room recommend highli star,False,0
face includ make feel soft smooth squeaki clean downsid crave smell bad pregnanc physic stop eat,False,0
bought first time coupl week ago smell amaz fragranc last age buy,False,0
chang colour perfum condition year chang anoth fragranc manufactur,False,0
buy veg stock cube big batch week bought strong flavour sure bland recipebut good need look start look elsewher,False,0
great shampoo wash hair,True,0
incred servic bargain price thank simpl,True,1
pack bottl laundri condition realli nice scent inde market would call fresh smell nice sure sky smell ever condition littl goe long way concentr need way way less get wash bottl lot save straight bat vs normal condition nice good littl bottl would recommend,False,0
know go get comfort regard feel smell post wash super concentr fabric condition smell great much less plastic recycl sourc say need fraction ammount liquid non concentr varieti result happi say claim seem true like tradit comfort smell buy confid,False,0
realli like scent overpow pleasant leav cloth feel softer particularli like fact bottl recycl remov wrap around recycl concentr plu storag eas easi measur great valu,False,0
good bundl realli good dealt post holiday laundri realli well love scent laundri come clean smell lush daughter realli sensit whilst rest laundri non bio laundri bundl good irrit smell love think good valu great subscrib save kit could deliv hous regularli laundri littl effort wherea go shop trawl around laundri offer faff great great scent great job,False,0
wash cloth grandchildren excema one grandchildren irrit condit nice abl wash everyon cloth altogeth rather separ excema smell fresh clean although get wash pack soften need buy soften,False,0
good bulk price,True,0
son love would recommend especi youth,True,0
highli recommend,True,1
good,True,0
bottl smaller lighter touch stiff hand find much easier pick pour tradit larger bottl although bit struggl get lid first time scent fresh floral pleasant overpow linger wash well afterward bottl reason good valu littl goe long way half cap recommend wash kg full cap larger wash wash base half cap dose kg load usual larger load get approxim wash per bottl bottl made recycl plastic recycl except plastic sleev,False,0
amaz valu money,False,0
disappoint littl goe long way,True,0
condition smell intens tri one amazon good offer basic cant feel smell cloth seem dilut want nice smell cloth pleas dont buy,True,0
much cheaper shop work realli well nice scent,True,0
great great price buy,True,0
great valu,True,0
great size keep close hand big like size get,True,1
ml bottl give wash load fuchsia passion fabric condition comfort bottl entir plastic made recycl plastic recycl bottl narrow screw top measur bottl accur slim pourer dribbl one concentr need cap washload comfort mani year fuchsia passion fragranc nice light floral fragranc towel cloth felt nice soft wash dri love smell flower hint fruit mango freshli launder cloth strong overpow nice smell wash cloth,False,0
got deal amaz valu money pack enough wash bottl wash usual basic save got partner sensit issu smell clean great,True,1
impress,False,0
fantast valu love scent buy,True,0
clearli latest variat comfort address environment concern plastic wast highli concentr come smaller bottl recycl reduc packag transport cost commend concentr sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant slightli zesti aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form repres good valu qualiti want lessen impact environ albeit smallest way someth,False,0
usual secret best countri mile mani mani anti perspir tri mani year ad pantri order get free deliveri wow rubbish hr start feel wet sticki arm fairli sedentari day recommend one worst tri one star love smell though even littl strong back secret,True,0
anoth bathroom shelf,True,0
valu,True,0
great conveni much easier powder liquid,True,0
great offer work bag buy,True,0
bought think got bargain wash howev disappoint concentr wateri scent strong need put wash cloth rather recommend amount,True,0
outer layer cover liquid becom sticki gel stick cloth hard remov,True,0
get non bio great valu,True,0
great price number wash get ad bonu carri heavi pack home supermarket deliv door need effect clean easi,True,0
excel item time great deliveri servic valu qualiti,False,1
superb kit persil non bio great cloth realli stubborn stain great one word warn although say handl c wash tend go least ensur gel thoroughli rins machin cloth wash machin repair guy told fals economi especi gel build time caus issu comfort realli nice leav fabric soft huggabl,False,0
brilliant love persia,True,0
larg amount laundri yesterday immedi impress scent fabric condition fuchsia passion delight love scent ultra concentr need littl amount tumbl dri cloth came soft smell love often find tumbl dryer make laundri lose scent occas dri cloth cloth hors delight whole room took love scent impress comfort concentr fabric condition recycl plastic bottl cut amount plastic whole bottl bar wrapper recycl bottl small see pictur ultra concentr still last long larger bottl highli recommend,False,0
great valu money wash smell love,True,0
love smell,True,0
good price carri heavi item home shop,True,0
great item bargain price,True,0
excel valu money last long better deodor,True,0
great valu money would buy wash,True,1
fab deal day go deodor usual,True,0
wash cloth,True,0
ok,True,1
mistak littl bottl think worth money often offer big one amaz fabric softner though scent amaz,True,0
happi order arriv day promis,True,0
great lot effort made reduc plastic need make soften concentr less need though see buyer say still amount larger bottl probabl explain much said label explain littl goe long way fuchsia perfum version smell ok overpow big plu difficulti intens perfum past note outer plastic sleev recycl need dispos separ,False,0
great,True,0
fabric condition leav cloth soft also smell beauti anoth ad bonu pure ideal son sensit suitabl adult children belov pet sensit cloth left feel incred soft smell gorgeou,True,1
leav nice smell cloth feel soft,False,0
great valu,True,1
storag alway better buy bigger volum keep big bottl garag top smaller bottl close wash machin great qualiti well known brand,True,0
brand forev love way never upset especi wash sheet item next bodi jean underwear ever sinc small babi help grandchildren child friendli brand wash recommend foundat mean tri eczema afflict item confid smaller ultra concentr pure comfort extra mean dish extra help soft requir littl amount job altogeth wash two handi bottl persil non bio liquid deterg care measur bubbl pod wast soft water area lesser amount ye still sort everyday stain worri scent fresh clean whole hous smell love laundri go air iron,False,0
order everi month good valu alway arriv time find remov make gentl exfoli side soft side fussi wipe suit need exactli smell either us big put leav face feel greasi,True,1
great smell job,True,0
ask like review comfort intens fabric condition liquid fuchsia passion ml wash pack said ye love fragranc give wash love outsid fresh fragranc warn small bottl fabric condition ultra concentr littl goe long way nice see bottl made recycl plastic addit compani state save plastic releas less wast less greenhous gase compar comfort blue sky winner everyon want help environ,False,0
shampoo best bargain also,True,0
love smell deodor even though meant men wear,True,0
love smell wash smell lush smell room cloth put away usual buy offer around,True,0
like flavour eat,True,0
good valu money would buy,True,0
slight scent keep go hour mark cloth,True,0
take month finish econom,True,1
nice smell cloth,True,0
smell fresh overpow handi buy bulk great price worri shop around good price supermarket regularli,True,0
seem like good deal whole bottl fill bottl basic got bottl less full much smaller look,True,0
wonder scent keep feel fresh day,True,0
long last,True,0
excel work amazingli,True,0
complain favourit smell good second time buy bulk,True,0
hunger,True,0
ultra concentr much half cap full fine scent nice floral smell concentr sniff test direct bottom cours seem bit intens end result bunch nice scent cloth scent smell alway subject bottl made recycl plastic outer sleev recycl great step forward thumb,False,0
love soften found bargain buy despit struggl space home smell absolut amaz small amount enough make whole hous smell beauti,True,1
smell nice alway wake morn,True,0
excel,True,1
conveni smell great soft fluffi,True,0
let know back offer pl,True,0
cheap purchas bulk smell fantast last long,True,0
valu money smell love,True,1
els say fantast valu money last month wash load everi day sometim,True,0
love smell need half cap full load soft fragrant wash work well hard water environ compact bottl easi store,False,0
set sensit wash soap perfectli good clean well decent scent last even better concentr comfort bottl mean much easier store price touch heavi view overal set wash machin certainli clean well,False,0
hype attach scent fabric condition someth famili ignor want cloth smell fresh pleasant wash soft comfort wear econom fortun one fulfil criteria say smell fresh pleasant mean stink place scent overpow wilt everyth yard radiu fortun get gener thumb could done without word big wonder smell alarm call purchas whisk away favourit perfum want cloth big smell life,False,0
smell gorgeou even dri tumbl great valu money subscript servic,True,0
gentl kind version within persil comfort rang bundl pack practic suggest offer good valu compar individu retail price x wash persil x wash comfort make fabric soften effect free rememb persil non biolog laundri deterg choic brand grew one irrit eczema allergi prone sever member famili pleasant overli domin scent fluid formul mean even cold wash comfort highli concentr version quit small bottl real life bottl rather smaller photo make appear relat persil repres poor valu wash worth wash worth regardless size contain come small size good job keep packag materi,False,0
good buy smell lush,True,0
persil non bio mani year chang brand specif babi eight year ago bit homecom realli like flip top open smoothli pour dispens ball much easier crosscut design usual brand requir fair amount pressur never problem well persil clean chang machin load babi cloth togeth stain muslin bed came spotless addit comfort pure condition laundri soft smell love also perform well gener wash decid go back persil non bio frustrat free dispens perform well kind made wonder ever left brand first place,False,0
regularli comfort intens condition fuscia scent one favourit tri fresh sky one nice fuscia one beauti scent last long time along match scent pearl half cap along normal deterg dri incred dreami scent realli last smell subtli open wardrob love bumper box good way buy bulk go supermaket look special offer highli recommend best condition tri,False,0
although biolog deterg gener effect non bio version version persil work well enough babi wear normal soil cloth older peopl sensit handi pack includ two bottl persil non bio liquid deterg wash size one comfort pure fabric condition wash size decent valu eleven pound current amazon two non biolog dermatolog test endors british foundat develop especi kind sensit babi good clean power non biolog wash deterg soft safe condit well worth tri littl one cloth sensit,False,0
laundri set excel valu like smell persil realli fresh strong cloth retain clean scent comfort soften effect would recommend famili young kid,False,0
great money save subscript,True,0
current price work p per wash consid price label fabric condition good valu okay buy box enough storag space way go pleasant scent good size though hous bigger bottl claim wash per bottl recommend cap admit slightli okay label stuff cheaper come larger size tend bit wash,False,0
bulk buy intens version seem way get true valu money unless spot deal follow bottl instruct half cap measur enough get job done properli scent love realli seem last well even time wash pleas overal would probabl get standard comfort default offer treat perhap even better bigger bottl get money,False,0
easi conveni leav laundri fresh clean,True,0
averag good l oreal half price ok noth special like seem think,True,0
sure live hype comfort clearli lead brand market leader want fabric softer inspir confid person fabric soften towel certainli seem lead soft nice fragranc valu money excel definit better cheaper brand work smell harsh,False,0
big babi still realli sensit son also sensit persil non bio visit never found fabric condition certifi british foundat comfort pure excel famili due visit last week freshli launder bed wash well felt nice soft subtl scent pleasant set great valu highli recommend,False,0
one favourit alway feel like stop get shop normal prize see deal buzz keep partner go cloth smell amaz happi,True,0
tradit comfort love fresh fragranc alway condition gave gift cloth linger fresh subtl aroma,False,0
great thank,True,0
alway wash,True,0
clearli latest variat comfort address environment concern plastic wast highli concentr come smaller bottl recycl reduc packag transport cost commend concentr sens fact detect scent even open bottl breath deepli overpow howev dilut form half cap per load add pleasant attract floweri aroma cloth scent matter tast like wash feel soft pleasant though alreadi regular comfort user form repres good valu qualiti want lessen impact environ albeit smallest way someth,False,0
good,True,0
great valu money love,True,0
love stuff long last smell gentl dog bed allergi,True,1
three pack lynx shower gel decent larg size,True,0
